FBgn	Revised_Orthology
FBgn0010173	111111111111
FBgn0010194	111111111111
FBgn0010197	111111111111
FBgn0010213	111111111111
FBgn0010215	111111111111
FBgn0010217	111111111111
FBgn0010218	111111111111
FBgn0010220	111111111111
FBgn0010222	111111111111
FBgn0010223	111111111111
FBgn0010225	111111111111
FBgn0010226	111111111111
FBgn0010228	111111111111
FBgn0010229	111111111111
FBgn0010235	111111111111
FBgn0010238	111111111111
FBgn0010240	111111111111
FBgn0010241	111111111111
FBgn0010246	111111111111
FBgn0010252	111111111111
FBgn0010256	111111111111
FBgn0010258	111111111111
FBgn0010263	111111111111
FBgn0010265	111111111111
FBgn0010269	111111111111
FBgn0010278	111111111111
FBgn0010280	111111111111
FBgn0010282	111111111111
FBgn0010287	111111111111
FBgn0010288	111111111111
FBgn0010292	111111111111
FBgn0010294	1A0100111000
FBgn0010295	110101111000
FBgn0010296	111111111000
FBgn0010300	111111111111
FBgn0010303	111111111111
FBgn0010309	111111111111
FBgn0010313	111111111111
FBgn0010314	111111111111
FBgn0010315	11111X111111
FBgn0010316	111111111111
FBgn0010317	111111111111
FBgn0010323	111111111111
FBgn0010328	111111111111
FBgn0010329	111111111111
FBgn0010333	111111111111
FBgn0010338	111111111111
FBgn0010339	111111111111
FBgn0010340	111111111111
FBgn0010341	111111111111
FBgn0010342	111111111111
FBgn0010347	1111111A1111
FBgn0010348	111111111111
FBgn0010349	111111111111
FBgn0010350	111111111111
FBgn0010355	111111111111
FBgn0010356	111111111111
FBgn0010357	111111111111
FBgn0010379	111111111111
FBgn0010380	111111111111
FBgn0010381	111111AA0XXA
FBgn0010382	111111111111
FBgn0010383	111111111111
FBgn0010385	111111111111
FBgn0010387	111111111111
FBgn0010388	111111111110
FBgn0010389	111111111111
FBgn0010391	111111111111
FBgn0010395	11A111111111
FBgn0010397	111111111111
FBgn0010398	111111111111
FBgn0010399	111111111111
FBgn0010401	111111111111
FBgn0010403	111111111111
FBgn0010405	111111111111
FBgn0010406	111111111111
FBgn0010407	111111111111
FBgn0010408	111111111111
FBgn0010409	111111111111
FBgn0010410	111111111111
FBgn0010411	111111111111
FBgn0010412	111111111111
FBgn0010413	111111111111
FBgn0010414	111111111111
FBgn0010415	111111111111
FBgn0010416	111111111111
FBgn0010417	111111111111
FBgn0010421	111111111111
FBgn0010422	111111111111
FBgn0010423	111111111111
FBgn0010424	111111111111
FBgn0010425	111111111111
FBgn0010426	111111111111
FBgn0010431	111111111111
FBgn0010433	111111111111
FBgn0010434	111111111111
FBgn0010435	111111111111
FBgn0010438	111111111111
FBgn0010441	11A111111111
FBgn0010452	111111111111
FBgn0010453	111111111111
FBgn0010460	111111111111
FBgn0010470	111111111111
FBgn0010473	111111111111
FBgn0010482	111111111111
FBgn0010488	111111111111
FBgn0010497	111111111111
FBgn0010501	111111111111
FBgn0010504	11A111111111
FBgn0010516	111111111111
FBgn0010520	111111111111
FBgn0010531	111111111111
FBgn0010548	111111111111
FBgn0010549	111111111111
FBgn0010551	111111111111
FBgn0010575	111111111111
FBgn0010583	111111111111
FBgn0010590	111111111111
FBgn0010591	111111111111
FBgn0010602	111111111111
FBgn0010607	111111111111
FBgn0010609	111111111111
FBgn0010611	111111111111
FBgn0010612	111111111111
FBgn0010620	111111111111
FBgn0010621	11A111111111
FBgn0010622	111111111111
FBgn0010633	111111111111
FBgn0010638	111111111111
FBgn0010651	111111111111
FBgn0010660	111111111111
FBgn0010741	111111111111
FBgn0010747	111111111111
FBgn0010768	111111111111
FBgn0010770	111111111111
FBgn0010774	111111111111
FBgn0010786	111111111111
FBgn0010803	111111111111
FBgn0010808	111111111111
FBgn0010812	111111111111
FBgn0010825	111111111111
FBgn0010830	111111111111
FBgn0010851	111111111111
FBgn0010877	111111111111
FBgn0010894	111111111111
FBgn0010905	111111111111
FBgn0010909	111111111111
FBgn0010926	111111111111
FBgn0011016	111111111111
FBgn0011202	111111111111
FBgn0011205	111111111111
FBgn0011206	11A111111111
FBgn0011207	111111111111
FBgn0011211	111111111111
FBgn0011217	111111111111
FBgn0011224	111111111111
FBgn0011225	111111111111
FBgn0011227	111111111111
FBgn0011230	111111111111
FBgn0011232	111111111111
FBgn0011236	111111111111
FBgn0011239	111111111111
FBgn0011241	111111111111
FBgn0011244	111111111111
FBgn0011253	111111111111
FBgn0011259	111111111111
FBgn0011260	111111111111
FBgn0011270	111111111111
FBgn0011272	111111111111
FBgn0011273	111111111111
FBgn0011274	111111111111
FBgn0011276	111111111111
FBgn0011277	111111111111
FBgn0011278	111111111111
FBgn0011279	111111111111
FBgn0011280	111111111111
FBgn0011281	111111111111
FBgn0011282	111111111111
FBgn0011283	111111111111
FBgn0011284	111111111111
FBgn0011285	111111111111
FBgn0011286	111111111111
FBgn0011289	111111111111
FBgn0011290	111111111111
FBgn0011291	111111111111
FBgn0011293	11111X111111
FBgn0011294	1111111A1111
FBgn0011295	1A1111000000
FBgn0011296	111111111111
FBgn0011297	111111111111
FBgn0011300	111111111111
FBgn0011305	111111111111
FBgn0011327	111111111111
FBgn0011336	111111111111
FBgn0011341	111111111111
FBgn0011361	111111111111
FBgn0011425	111111111111
FBgn0011455	111111111111
FBgn0011509	111111111111
FBgn0011554	111111111111
FBgn0011555	1A1111111111
FBgn0011556	111111111111
FBgn0011559	1111101A0X00
FBgn0011566	11A111111111
FBgn0011569	111111111111
FBgn0011570	111111111111
FBgn0011571	111111111111
FBgn0011573	111111111111
FBgn0011576	111111111A1A
FBgn0011577	111111111111
FBgn0011581	111111111111
FBgn0011582	111111111111
FBgn0011584	111111111111
FBgn0011586	111111111111
FBgn0011589	111111111111
FBgn0011591	11A111111111
FBgn0011592	111111111111
FBgn0011596	111100011010
FBgn0011598	111111111111
FBgn0011603	111111111111
FBgn0011604	111111111111
FBgn0011606	11A111111111
FBgn0011638	111111111111
FBgn0011640	111111111111
FBgn0011643	111111111111
FBgn0011648	111111111111
FBgn0011653	111111111111
FBgn0011655	111111111111
FBgn0011656	111111111111
FBgn0011659	111111111111
FBgn0011660	111111111111
FBgn0011661	111111111111
FBgn0011666	111111111111
FBgn0011668	111111000000
FBgn0011669	111110000000
FBgn0011670	111100000000
FBgn0011672	111111111111
FBgn0011673	111111111111
FBgn0011674	111111111111
FBgn0011676	111111111111
FBgn0011692	111111111111
FBgn0011693	111111111111
FBgn0011694	1111110A0000
FBgn0011695	111111111111
FBgn0011701	111111111111
FBgn0011703	111111A11111
FBgn0011704	111111111111
FBgn0011705	111111111111
FBgn0011706	111111111111
FBgn0011708	111111111111
FBgn0011710	111111111111
FBgn0011712	111111111111
FBgn0011715	111111111111
FBgn0011716	111100011111
FBgn0011722	111111111111
FBgn0011723	111111111111
FBgn0011726	111111111111
FBgn0011737	111111111111
FBgn0011739	111111111111
FBgn0011740	111111111111
FBgn0011741	111111111111
FBgn0011742	111111111111
FBgn0011743	111111111111
FBgn0011744	111111111111
FBgn0011745	111111111111
FBgn0011746	111111111111
FBgn0011747	111111111111
FBgn0011754	111111111111
FBgn0011758	111111111111
FBgn0011760	111111111111
FBgn0011761	11A111111111
FBgn0011762	111111111111
FBgn0011763	111111111111
FBgn0011764	1A1111111111
FBgn0011766	111111111111
FBgn0011768	111111111111
FBgn0011769	111111111111
FBgn0011770	111111111111
FBgn0011771	111A11111111
FBgn0011774	111111111111
FBgn0011787	111111111111
FBgn0011802	111111111111
FBgn0011817	1111111A1111
FBgn0011818	111111111111
FBgn0011822	11A111111111
FBgn0011823	111111111111
FBgn0011824	111110111011
FBgn0011826	111111111111
FBgn0011828	111111111111
FBgn0011829	111111111111
FBgn0011832	111111111111
FBgn0011834	1111111A1111
FBgn0011836	111111111111
FBgn0011837	11A111111111
FBgn0012034	111111111111
FBgn0012037	111111111111
FBgn0012042	111111111111
FBgn0012049	111111111111
FBgn0012051	111111111111
FBgn0012058	111111111111
FBgn0012066	111111111111
FBgn0012344	111111111111
FBgn0013263	111111111111
FBgn0013269	111111111111
FBgn0013272	111111111111
FBgn0013276	111111111111
FBgn0013277	111111111111
FBgn0013279	111111111111
FBgn0013300	111111111111
FBgn0013301	111111111111
FBgn0013303	111111A11111
FBgn0013305	111111111111
FBgn0013307	111111111111
FBgn0013308	111111111111
FBgn0013325	111111111111
FBgn0013334	111111111111
FBgn0013342	111111111111
FBgn0013343	111001110100
FBgn0013347	111111111111
FBgn0013348	111111A11111
FBgn0013349	111111111111
FBgn0013432	111111111111
FBgn0013433	111111111111
FBgn0013435	111111111111
FBgn0013442	111111111011
FBgn0013467	111111111111
FBgn0013469	111111111111
FBgn0013531	111111111111
FBgn0013548	111111111111
FBgn0013563	111111111111
FBgn0013576	111111111111
FBgn0013591	111111111111
FBgn0013717	111111111111
FBgn0013718	1111111A1111
FBgn0013720	111111111111
FBgn0013725	111111111111
FBgn0013726	111111111111
FBgn0013733	111111111111
FBgn0013743	111111111111
FBgn0013745	111000000000
FBgn0013746	111111111111
FBgn0013749	111111111111
FBgn0013750	111111111111
FBgn0013751	111111111111
FBgn0013753	111111111111
FBgn0013755	111111111111
FBgn0013756	111111111111
FBgn0013759	111111111111
FBgn0013762	111111111111
FBgn0013763	111111111111
FBgn0013764	111111111111
FBgn0013765	111111111111
FBgn0013767	111111111111
FBgn0013770	111111111111
FBgn0013771	111111111111
FBgn0013772	111111111A11
FBgn0013773	111111111111
FBgn0013799	111111111111
FBgn0013809	111111111111
FBgn0013810	111111111111
FBgn0013811	111111111111
FBgn0013812	111111111111
FBgn0013813	111111111111
FBgn0013948	111111111111
FBgn0013949	111111111111
FBgn0013951	11A111111111
FBgn0013953	111111111111
FBgn0013954	111111111111
FBgn0013955	111111111111
FBgn0013969	111111111111
FBgn0013972	111111111111
FBgn0013973	111111111111
FBgn0013974	111111111111
FBgn0013981	111111111111
FBgn0013983	111111111111
FBgn0013984	111111111111
FBgn0013987	1A1111111111
FBgn0013988	111111111111
FBgn0013995	111111111111
FBgn0013997	111111111111
FBgn0013998	111111111111
FBgn0014000	111111111111
FBgn0014001	111111111111
FBgn0014002	111111111111
FBgn0014006	111111111111
FBgn0014007	111111111111
FBgn0014009	111111111111
FBgn0014010	111111111111
FBgn0014011	111111111111
FBgn0014018	111111111111
FBgn0014019	1A1111111111
FBgn0014020	111111111111
FBgn0014022	111111111111
FBgn0014023	111111111111
FBgn0014024	11A111111111
FBgn0014026	111111111111
FBgn0014027	111111111111
FBgn0014028	111111111111
FBgn0014029	111111111111
FBgn0014031	111111111111
FBgn0014032	111111111101
FBgn0014033	111111111111
FBgn0014073	111111111111
FBgn0014075	111111111111
FBgn0014076	111111111110
FBgn0014092	111111111111
FBgn0014127	111111111111
FBgn0014133	111111111111
FBgn0014135	111111111111
FBgn0014141	111111111111
FBgn0014143	111111111111
FBgn0014163	111111111111
FBgn0014179	111111111111
FBgn0014184	111111111111
FBgn0014189	111111111111
FBgn0014269	111111110111
FBgn0014340	11A111111111
FBgn0014343	111111111111
FBgn0014362	111111111111
FBgn0014366	111111111111
FBgn0014368	1111110A0000
FBgn0014380	111111111111
FBgn0014388	11A111111111
FBgn0014391	111111111111
FBgn0014396	111111111111
FBgn0014411	111111111111
FBgn0014417	111111111111
FBgn0014427	111111111111
FBgn0014454	111111111111
FBgn0014455	111111111111
FBgn0014462	111111111111
FBgn0014467	111111111111
FBgn0014469	111111111111
FBgn0014848	111111111111
FBgn0014849	1A1111111000
FBgn0014850	111111111111
FBgn0014851	111111111111
FBgn0014857	111111111111
FBgn0014858	111111111111
FBgn0014859	111111111111
FBgn0014861	111111111111
FBgn0014863	111111111111
FBgn0014865	111111111111
FBgn0014868	111111111111
FBgn0014869	111111111111
FBgn0014870	111111111111
FBgn0014877	111111111111
FBgn0014879	111111111111
FBgn0014903	111111111111
FBgn0014906	111111111111
FBgn0014930	111111111111
FBgn0014931	111111111111
FBgn0014949	111111111111
FBgn0015000	111111111111
FBgn0015001	111111111111
FBgn0015008	111111XX0110
FBgn0015010	11A111111111
FBgn0015011	111111111111
FBgn0015014	111111111111
FBgn0015019	111111111111
FBgn0015024	11A111111111
FBgn0015025	111111111010
FBgn0015031	1A1111111111
FBgn0015032	111111111111
FBgn0015033	111111111111
FBgn0015034	111111111111
FBgn0015035	111111111111
FBgn0015036	111111111111
FBgn0015037	111111111111
FBgn0015038	111111111111
FBgn0015039	111111111111
FBgn0015040	111111111111
FBgn0015075	111111111111
FBgn0015129	111111111111
FBgn0015218	111111111111
FBgn0015221	111111111111
FBgn0015222	111111111111
FBgn0015229	111111110XAA
FBgn0015230	11111011111X
FBgn0015234	111111111111
FBgn0015239	111111111111
FBgn0015240	111111111111
FBgn0015245	111111111111
FBgn0015247	111111111111
FBgn0015268	111111111111
FBgn0015269	111111111111
FBgn0015270	111111111111
FBgn0015271	111111111111
FBgn0015276	111111111111
FBgn0015277	111111111111
FBgn0015278	111111111111
FBgn0015279	111111111111
FBgn0015282	111111111111
FBgn0015283	111111111111
FBgn0015286	111111111111
FBgn0015287	111111111111
FBgn0015288	111111111111
FBgn0015295	111111111111
FBgn0015296	111111111111
FBgn0015298	111111111111
FBgn0015299	111111111111
FBgn0015300	111111111111
FBgn0015316	11A111111111
FBgn0015320	111111111111
FBgn0015321	111111111111
FBgn0015323	100100011111
FBgn0015324	111111111111
FBgn0015331	111111111111
FBgn0015336	111111111111
FBgn0015338	111111111111
FBgn0015350	111111110000
FBgn0015351	11A111111111
FBgn0015359	111111111111
FBgn0015360	111111111111
FBgn0015372	111111111111
FBgn0015374	1A1111111111
FBgn0015376	111111111111
FBgn0015379	111111111111
FBgn0015380	111111111111
FBgn0015381	11A111111111
FBgn0015390	111111111111
FBgn0015391	111111111111
FBgn0015393	111111111111
FBgn0015396	111111111111
FBgn0015399	111111111111
FBgn0015400	111111111111
FBgn0015402	111111111111
FBgn0015509	111111111111
FBgn0015513	111111111111
FBgn0015519	11A111111111
FBgn0015520	11A111111111
FBgn0015521	111111111111
FBgn0015522	111111111111
FBgn0015524	111111111111
FBgn0015527	111111111111
FBgn0015541	111111111111
FBgn0015542	111111111111
FBgn0015544	111111111111
FBgn0015546	111111111111
FBgn0015550	111111111111
FBgn0015553	111111111111
FBgn0015558	11A111111111
FBgn0015561	111111111111
FBgn0015562	111111111111
FBgn0015565	111111111111
FBgn0015567	111111111111
FBgn0015568	111111111111
FBgn0015569	111111111111
FBgn0015570	111111111111
FBgn0015571	111111111111
FBgn0015572	111111111111
FBgn0015573	111111111111
FBgn0015574	111111111111
FBgn0015575	111111111111
FBgn0015576	111111111111
FBgn0015577	111111111111
FBgn0015582	111111111111
FBgn0015583	111111111111
FBgn0015584	111111110000
FBgn0015585	1111000A0000
FBgn0015586	111110A00000
FBgn0015589	111111111111
FBgn0015591	111111111111
FBgn0015600	111111111111
FBgn0015602	111111111111
FBgn0015608	111111111111
FBgn0015609	111111111111
FBgn0015610	111111111111
FBgn0015614	111111111111
FBgn0015615	111111111111
FBgn0015617	111111111111
FBgn0015618	111111111111
FBgn0015621	111111111111
FBgn0015622	111111111111
FBgn0015623	111111111111
FBgn0015624	111111111111
FBgn0015625	111111111111
FBgn0015657	1111111A1111
FBgn0015663	111111111111
FBgn0015664	111111111111
FBgn0015714	111111111111
FBgn0015737	111111111111
FBgn0015745	111111111111
FBgn0015754	111111111111
FBgn0015756	111111111111
FBgn0015763	111111111111
FBgn0015765	111111111111
FBgn0015766	111111111111
FBgn0015770	111111111XXA
FBgn0015772	111111111111
FBgn0015773	111111111111
FBgn0015774	111111111111
FBgn0015776	111111111111
FBgn0015777	111111111111
FBgn0015778	111111111111
FBgn0015781	11A111111111
FBgn0015789	11A111111111
FBgn0015790	111111111111
FBgn0015791	111111111111
FBgn0015793	111111111111
FBgn0015794	111111111111
FBgn0015795	111111111111
FBgn0015796	111111111111
FBgn0015797	11A111111111
FBgn0015799	111111111111
FBgn0015801	111111111111
FBgn0015803	111111111111
FBgn0015805	111111111111
FBgn0015806	111111111111
FBgn0015808	111111111111
FBgn0015816	111111111111
FBgn0015818	11A111111111
FBgn0015828	111111111111
FBgn0015829	111111111111
FBgn0015831	111111111111
FBgn0015834	111111111111
FBgn0015838	111111111111
FBgn0015844	111111111111
FBgn0015872	111111111111
FBgn0015903	111111111111
FBgn0015904	111111111111
FBgn0015905	111111111111
FBgn0015907	111111111111
FBgn0015919	111111111111
FBgn0015924	111111111111
FBgn0015925	111111111111
FBgn0015926	111111111111
FBgn0015929	111111111111
FBgn0015930	111111111111
FBgn0015933	111111111111
FBgn0015946	111111111111
FBgn0015949	111111111111
FBgn0015954	111111111111
FBgn0016013	111111111111
FBgn0016031	111111111111
FBgn0016032	111111111111
FBgn0016034	111111111111
FBgn0016036	111111111111
FBgn0016038	111111111111
FBgn0016041	111111111111
FBgn0016047	111111111111
FBgn0016054	111111111111
FBgn0016059	111111111111
FBgn0016061	111111111111
FBgn0016070	111111111111
FBgn0016075	111111111111
FBgn0016076	111111111111
FBgn0016078	111111111111
FBgn0016080	111111AA0111
FBgn0016081	111111111111
FBgn0016120	111111111111
FBgn0016122	111111111111
FBgn0016123	111111111111
FBgn0016126	111111111111
FBgn0016131	111111111111
FBgn0016132	111111111111
FBgn0016641	111111111111
FBgn0016650	111111111111
FBgn0016660	111111111111
FBgn0016672	111111111111
FBgn0016675	111111111111
FBgn0016684	111111111111
FBgn0016685	111111111111
FBgn0016687	111111111111
FBgn0016691	111111111111
FBgn0016693	111111111111
FBgn0016694	111111111111
FBgn0016696	111111111111
FBgn0016697	111111111111
FBgn0016698	111111111111
FBgn0016700	111111111111
FBgn0016701	111111111111
FBgn0016715	111111111111
FBgn0016718	111111111111
FBgn0016724	111111111111
FBgn0016726	111111111111
FBgn0016754	111111111111
FBgn0016756	111111111111
FBgn0016762	111111111111
FBgn0016792	111111111111
FBgn0016794	111111111111
FBgn0016797	111111111111
FBgn0016917	111111111111
FBgn0016919	111111111111
FBgn0016920	111111111111
FBgn0016930	111111111111
FBgn0016940	111111111111
FBgn0016970	111111111111
FBgn0016977	111111111111
FBgn0016978	111111111111
FBgn0016983	111111111111
FBgn0016984	111111111111
FBgn0017397	111111111111
FBgn0017414	111111111X10
FBgn0017418	111111111111
FBgn0017424	11111XAAA1AA
FBgn0017429	111111111111
FBgn0017430	111111111111
FBgn0017448	111111111111
FBgn0017453	111111111111
FBgn0017456	111111111111
FBgn0017457	111111111111
FBgn0017482	111111111111
FBgn0017539	111111111111
FBgn0017545	11A111111111
FBgn0017549	111111111111
FBgn0017550	111111111111
FBgn0017551	111111111111
FBgn0017556	111111111111
FBgn0017557	111111111111
FBgn0017558	111111111111
FBgn0017561	111111111111
FBgn0017565	111111111111
FBgn0017566	11A111111111
FBgn0017567	111111111111
FBgn0017572	111111111111
FBgn0017577	111111111111
FBgn0017578	111111111111
FBgn0017579	111111111111
FBgn0017581	111111111111
FBgn0017590	111111111111
FBgn0017645	111111111111
FBgn0019624	111111111111
FBgn0019637	111111111111
FBgn0019643	111111111111
FBgn0019644	111111111111
FBgn0019650	111111111111
FBgn0019652	111111111111
FBgn0019662	111111111111
FBgn0019664	111111111111
FBgn0019686	111111111111
FBgn0019809	111111111111
FBgn0019828	11111X111XX0
FBgn0019830	111110111111
FBgn0019886	111111111111
FBgn0019890	111111111111
FBgn0019925	111111111111
FBgn0019928	111111111111
FBgn0019929	11A111111111
FBgn0019932	111111111111
